,pv_pout,wind_pout,curtail_p,bat_pin,bat_pout,el_pin,comp1_hflow,comp1_pin,comp2_hflow,comp2_pin,res_hout,pipe_storage_hout,ug_storage_hout,ug_storage_level,pipe_storage_level,reserve_h_level,bat_e,LOAD,t,time
10,-0.0,50868.77831668271,0.0,0.0,0.0,50129.55818206894,0.2473962967248185,739.2201346137575,0.0,0.0,0.0,0.2473962967248184,4.752603703275182,2473119.313213615,0.0,-0.0,0.0,5.0,10,2021-01-01 10:00:00
11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2456009.939881825,0.0,-0.0,0.0,5.0,11,2021-01-01 11:00:00
12,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2438009.939881825,0.0,-0.0,0.0,5.0,12,2021-01-01 12:00:00
13,-0.0,235983.5021334485,0.0,0.0,0.0,232554.2128525517,1.147687175668261,3429.289280896765,0.0,0.0,0.0,1.147687175668261,3.852312824331739,2420009.939881825,0.0,-0.0,0.0,5.0,13,2021-01-01 13:00:00
14,-0.0,1164619.471335772,0.0,0.0,0.0,1146736.345749215,5.659302326737526,16909.99535229173,0.6593023267375268,973.1302342645896,0.0,5.0,0.0,2406141.61371423,0.0,-0.0,0.0,5.0,14,2021-01-01 14:00:00
15,-0.0,943150.8238327923,0.0,0.0,0.0,929445.0478730401,4.586939745566328,13705.77595975219,0.0,0.0,0.0,4.586939745566328,0.4130602544336727,2408515.102090486,0.0,-0.0,0.0,5.0,15,2021-01-01 15:00:00
16,-0.0,1594723.973827063,0.0,0.0,0.0,1567569.697248095,7.736173068765273,23115.68512947063,2.736173068765273,4038.591449497542,0.0,5.0,0.0,2407028.085174524,0.0,-0.0,0.0,5.0,16,2021-01-01 16:00:00
17,-0.0,1701490.088043689,0.0,0.0,0.0,1672034.406201483,8.251720842787918,24656.1418782503,3.251720842787917,4799.539963954965,0.0,5.0,0.0,2416878.30822208,0.0,-0.0,0.0,5.0,17,2021-01-01 17:00:00
18,-0.0,1696122.919180665,0.0,0.0,0.0,1666782.92976354,8.225804080897333,24578.70259372123,3.225804080897334,4761.286823404464,0.0,5.0,0.0,2428584.503256116,0.0,-0.0,0.0,5.0,18,2021-01-01 18:00:00
19,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,2440197.397947347,0.0,-0.0,0.0,5.0,19,2021-01-01 19:00:00
20,-0.0,924734.3256281287,0.0,0.0,0.0,911296.17642751,4.497372557101358,13438.14920061886,0.0,0.0,0.0,4.497372557101359,0.5026274428986409,2453396.886150401,0.0,-0.0,0.0,5.0,20,2021-01-01 20:00:00
21,-0.0,1703513.162489567,0.0,0.0,0.0,1674013.872109093,8.261489780572228,24685.33146434982,3.261489780572226,4813.958916124605,0.0,5.0,0.0,2451587.427355966,0.0,-0.0,0.0,5.0,21,2021-01-01 21:00:00
22,-0.0,1442385.229615921,0.0,0.0,0.0,1418514.702663835,7.000566073496081,20917.69142760629,2.000566073496082,2952.835524480216,0.0,5.0,0.0,2463328.790566025,0.0,-0.0,0.0,5.0,22,2021-01-01 22:00:00
23,-0.0,1288414.845345565,0.0,0.0,0.0,1267863.23896432,6.25708028253683,18696.15588422005,1.25708028253683,1855.450497024361,0.0,5.0,0.0,2470530.828430612,0.0,-0.0,0.0,5.0,23,2021-01-01 23:00:00
24,-0.0,1178938.703551211,0.0,0.0,-4.261930685282529e-10,1160746.918643034,5.728446440003691,17116.59796273102,0.7284464400036909,1075.186945445448,0.0,5.0,0.0,2475056.317447744,0.0,-0.0,0.0,5.0,24,2021-01-02 00:00:00
25,-0.0,1119420.331036101,0.0,0.0,0.0,1102511.499027078,5.441046597003345,16257.847231846,0.441046597003346,650.9847771769387,0.0,5.0,0.0,2477678.724631758,0.0,-0.0,4.486242826613186e-10,5.0,25,2021-01-02 01:00:00
26,-0.0,1246532.756054243,0.0,0.0,0.0,1226883.942300019,6.054841790820736,18091.86727097235,1.054841790820736,1556.946483251406,0.0,5.0,0.0,2479266.49238097,0.0,-0.0,4.486242826613186e-10,5.0,26,2021-01-02 02:00:00
27,-0.0,1219001.42856011,0.0,0.0,0.0,1199946.068472939,5.921899661104466,17694.63618738014,0.921899661104466,1360.723899790192,0.0,5.0,0.0,2483063.922827925,0.0,-0.0,4.486242826613186e-10,5.0,27,2021-01-02 03:00:00
28,-0.0,1008238.179808343,0.0,0.0,0.0,993586.5607275636,4.903486974825821,14651.61908077955,0.0,0.0,0.0,4.90348697482582,0.09651302517418023,2486382.7616079,0.0,-0.0,4.486242826613186e-10,5.0,28,2021-01-02 04:00:00
29,-0.0,712457.0882825181,0.0,0.0,0.0,702103.7312306148,3.464978933033209,10353.35705190323,0.0,0.0,0.0,3.464978933033209,1.535021066966791,2486035.314717274,0.0,-0.0,4.486242826613186e-10,5.0,29,2021-01-02 05:00:00
30,-0.0,451036.7959404146,0.0,0.0,0.0,444482.3731285444,2.193581931683454,6554.422811870159,0.0,0.0,0.0,2.193581931683454,2.806418068316547,2480509.238876193,0.0,-0.0,4.486242826613186e-10,5.0,30,2021-01-02 06:00:00
31,-0.0,113184.1217050903,0.0,0.0,4.261930685282529e-10,111539.341066521,0.5504620611009919,1644.780638569764,0.0,0.0,0.0,0.550462061100992,4.449537938899009,2470406.133830253,0.0,-0.0,4.486242826613186e-10,5.0,31,2021-01-02 07:00:00
32,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2454387.797250217,0.0,-0.0,0.0,5.0,32,2021-01-02 08:00:00
33,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2436387.797250217,0.0,-0.0,0.0,5.0,33,2021-01-02 09:00:00
34,-0.0,70784.73244223917,0.0,0.0,0.0,69756.09560101606,0.3442559709582012,1028.636841223105,0.0,0.0,0.0,0.3442559709582011,4.655744029041799,2418387.797250217,0.0,-0.0,0.0,5.0,34,2021-01-02 10:00:00
35,-0.0,187865.6956208968,0.0,0.0,0.0,185135.6496201529,0.9136700136358362,2730.046000743878,0.0,0.0,0.0,0.9136700136358361,4.086329986364163,2401627.118745666,0.0,-0.0,0.0,5.0,35,2021-01-02 11:00:00
36,-0.0,322614.2188629537,0.0,0.0,-4.261930685282529e-10,317926.0204397179,1.569008843117614,4688.198423235433,0.0,0.0,0.0,1.569008843117614,3.430991156882385,2386916.330794756,0.0,-0.0,0.0,5.0,36,2021-01-02 12:00:00
37,-0.0,839151.3514328718,0.0,-4.722360870119144e-10,0.0,826956.8856820783,4.081146502943138,12194.4657507941,0.0,0.0,0.0,4.081146502943138,0.9188534970568617,2374564.762629979,0.0,-0.0,4.486242826613186e-10,5.0,37,2021-01-02 13:00:00
38,-0.0,1241747.715521217,0.0,0.0,-4.261930685282529e-10,1222202.046079665,6.031735986010752,18022.82712620013,1.031735986010753,1522.842315351871,0.0,5.0,0.0,2371256.890040574,0.0,-0.0,0.0,5.0,38,2021-01-02 14:00:00
39,-0.0,1428794.779356219,0.0,0.0,0.0,1405217.20240973,6.934941072242042,20721.60392385922,1.934941072242042,2855.973022629254,0.0,5.0,0.0,2374971.139590213,0.0,-0.0,4.486242826613186e-10,5.0,39,2021-01-02 15:00:00
40,-0.0,1772036.611020596,0.0,0.0,0.0,1741060.258125844,8.592372960293929,25674.01040535826,3.592372960293929,5302.342489393839,0.0,5.0,0.0,2381936.927450284,0.0,-0.0,4.486242826613186e-10,5.0,40,2021-01-02 16:00:00
41,-0.0,1771917.948586673,0.0,0.0,0.0,1740944.153529227,8.591799968065839,25672.29830458073,3.591799968065839,5301.496752865177,0.0,5.0,0.0,2394869.470107343,0.0,-0.0,4.486242826613186e-10,5.0,41,2021-01-02 17:00:00
42,-0.0,1238684.670361843,0.0,0.0,0.0,1219205.026628007,6.01694528087708,17978.63249926071,1.016945280877079,1501.011234574569,0.0,5.0,0.0,2407799.94999238,0.0,-0.0,4.486242826613186e-10,5.0,42,2021-01-02 18:00:00
43,-0.0,1079270.662731633,0.0,-4.722360870119144e-10,0.0,1063227.280014561,5.247173547731198,15678.55456062082,0.2471735477311978,364.8281564512479,0.0,5.0,0.0,2411460.953003537,0.0,-0.0,4.486242826613186e-10,5.0,43,2021-01-02 19:00:00
44,-0.0,720306.5008711438,0.0,0.0,0.0,709839.0769196134,3.503153932908414,10467.42395153034,0.0,0.0,0.0,3.503153932908414,1.496846067091587,2412350.77777537,0.0,-0.0,0.0,5.0,44,2021-01-02 20:00:00
45,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,2406962.13193384,0.0,-0.0,0.0,5.0,45,2021-01-02 21:00:00
46,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,2420161.620136894,0.0,-0.0,0.0,5.0,46,2021-01-02 22:00:00
47,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,2433361.108339949,0.0,-0.0,0.0,5.0,47,2021-01-02 23:00:00
48,-0.0,1787392.844229406,0.0,0.0,0.0,1756085.478857619,8.666524500848375,25895.57520853495,3.666524500848375,5411.790163252202,0.0,5.0,0.0,2446560.596543002,0.0,-0.0,0.0,5.0,48,2021-01-03 00:00:00
